Fic number,Sentence number,Word,POS,IOB
0,5,time,NN,
0,5,and,CC,
0,5,again,RB,
0,5,.,.,
0,6,An,DT,
0,6,angel,NN,
0,6,is,VBZ,
0,6,brave,VBN,
0,6,.,.,
0,7,An,DT,
0,7,angel,NN,
0,7,stands,VBZ,
0,7,",",",",
0,7,and,CC,
0,7,fights,NNS,
0,7,for,IN,
0,7,what,WP,
0,7,is,VBZ,
0,7,right,JJ,
0,7,.,.,
0,8,As,IN,
0,8,Aziraphale,NNP,
0,8,looks,VBZ,
0,8,around,IN,
0,8,the,DT,
0,8,bloodsoaked,JJ,
0,8,fields,NNS,
0,8,he,PRP,
0,8,sees,VBZ,
0,8,very,RB,
0,8,little,JJ,
0,8,that,IN,
0,8,seems,VBZ,
0,8,right,JJ,
0,8,",",",",
0,8,or,CC,
0,8,righteous,JJ,
0,8,.,.,
0,9,Demons,NNS,
0,9,and,CC,
0,9,angels,NNS,
0,9,face,VBP,
0,9,each,DT,
0,9,other,JJ,
0,9,here,RB,
0,9,on,IN,
0,9,these,DT,
0,9,Last,JJ,
0,9,of,IN,
0,9,Days,NNP,
0,9,",",",",
0,9,hereditary,JJ,
0,9,enemies,NNS,
0,9,",",",",
0,9,destined,VBN,
0,9,and,CC,
0,9,doomed,VBN,
0,9,to,TO,
0,9,fight,VB,
0,9,and,CC,
0,9,fall,VB,
0,9,.,.,
0,10,A,DT,
0,10,demon,NN,
0,10,rushes,VBZ,
0,10,him,PRP,
0,10,",",",",
0,10,covered,VBN,
0,10,in,IN,
0,10,white-hot,JJ,
0,10,flames,NNS,
0,10,",",",",
0,10,screeching,VBG,
0,10,in,IN,
0,10,anger,NN,
0,10,and,CC,
0,10,in,IN,
0,10,pain,NN,
0,10,",",",",
0,10,and,CC,
0,10,Aziraphale,NNP,
0,10,isn,VBP,
0,10,’,NNP,
0,10,t,NN,
0,10,sure,RB,
0,10,whether,IN,
0,10,it,PRP,
0,10,is,VBZ,
0,10,self,JJ,
0,10,defense,NN,
0,10,that,WDT,
0,10,raises,VBZ,
0,10,his,PRP$,
0,10,sword-arm,NN,
0,10,",",",",
0,10,or,CC,
0,10,duty,NN,
0,10,",",",",
0,10,or,CC,
0,10,pity,NN,
0,10,for,IN,
0,10,this,DT,
0,10,suffering,NN,
0,10,creature,NN,
0,10,.,.,
0,11,Perhaps,RB,
0,11,it,PRP,
0,11,can,MD,
0,11,be,VB,
0,11,all,DT,
0,11,of,IN,
0,11,them,PRP,
0,11,",",",",
0,11,he,PRP,
0,11,supposes,VBZ,
0,11,",",",",
0,11,thoughts,NNS,
0,11,distant,VBP,
0,11,from,IN,
0,11,the,DT,
0,11,flaming,NN,
0,11,sword,NN,
0,11,his,PRP$,
0,11,hand,NN,
0,11,brings,VBZ,
0,11,down,RP,
0,11,upon,IN,
0,11,the,DT,
0,11,already,RB,
0,11,burning,JJ,
0,11,demon,NN,
0,11,.,.,
0,12,*,JJ,
0,12,*,NNP,
0,12,*,VBD,
0,12,The,DT,
0,12,fields,NNS,
0,12,shift,NN,
0,12,",",",",
0,12,but,CC,
0,12,the,DT,
0,12,battle,NN,
0,12,never,RB,
0,12,ends,VBZ,
0,12,.,.,
0,13,Parts,NNS,
0,13,of,IN,
0,13,the,DT,
0,13,ground,NN,
0,13,are,VBP,
0,13,now,RB,
0,13,sunk,RB,
0,13,into,IN,
0,13,the,DT,
0,13,water,NN,
0,13,",",",",
0,13,and,CC,
0,13,those,DT,
0,13,who,WP,
0,13,can,MD,
0,13,have,VB,
0,13,taken,VBN,
0,13,to,TO,
0,13,the,DT,
0,13,sky,NN,
0,13,",",",",
0,13,leaving,VBG,
0,13,behind,IN,
0,13,those,DT,
0,13,wingless,JJ,
0,13,ones,NNS,
0,13,to,TO,
0,13,struggle,VB,
0,13,against,IN,
0,13,nature,NN,
0,13,",",",",
0,13,and,CC,
0,13,fate,NN,
0,13,",",",",
0,13,and,CC,
0,13,others,NNS,
0,13,unfortunate,VBP,
0,13,enough,RB,
0,13,to,TO,
0,13,share,NN,
0,13,their,PRP$,
0,13,destiny,NN,
0,13,.,.,
0,14,Aziraphale,NNP,
0,14,too,RB,
0,14,has,VBZ,
0,14,taken,VBN,
0,14,to,TO,
0,14,the,DT,
0,14,sky,NN,
0,14,",",",",
0,14,and,CC,
0,14,has,VBZ,
0,14,slain,VBN,
0,14,yet,RB,
0,14,more,RBR,
0,14,demons,NNS,
0,14,",",",",
0,14,and,CC,
0,14,though,IN,
0,14,he,PRP,
0,14,attempts,VBZ,
0,14,to,TO,
0,14,help,VB,
0,14,his,PRP$,
0,14,siblings,NNS,
0,14,",",",",
0,14,other,JJ,
0,14,angels,NNS,
0,14,reject,VB,
0,14,his,PRP$,
0,14,aid,NN,
0,14,.,.,
0,15,“,VB,
0,15,An,DT,
0,15,angel,NN,
0,15,stands,VBZ,
0,15,",",",",
0,15,”,IN,
0,15,they,PRP,
0,15,say,VBP,
0,15,as,IN,
0,15,they,PRP,
0,15,shake,VBP,
0,15,off,RP,
0,15,his,PRP$,
0,15,reaching,VBG,
0,15,hands,NNS,
0,15,.,.,
0,16,An,DT,
0,16,angel,NN,
0,16,stands,VBZ,
0,16,",",",",
0,16,or,CC,
0,16,they,PRP,
0,16,fall,VBP,
0,16,.,.,
0,17,They,PRP,
0,17,do,VBP,
0,17,not,RB,
0,17,stop,VB,
0,17,",",",",
0,17,and,CC,
0,17,bend,VB,
0,17,down,RB,
0,17,",",",",
0,17,and,CC,
0,17,help,VB,
0,17,one,CD,
0,17,another,DT,
0,17,.,.,
0,18,An,DT,
0,18,angel,JJ,
0,18,stands,NNS,
0,18,.,.,
0,19,Alone,RB,
0,19,.,.,
0,20,The,DT,
0,20,demons,NNS,
0,20,",",",",
0,20,Aziraphale,NNP,
0,20,has,VBZ,
0,20,seen,VBN,
0,20,",",",",
0,20,do,VBP,
0,20,not,RB,
0,20,help,VB,
0,20,their,PRP$,
0,20,brethren,NN,
0,20,either,DT,
0,20,.,.,
0,21,An,DT,
0,21,angel,JJ,
0,21,stands,VBZ,
0,21,alone,RB,
0,21,",",",",
0,21,but,CC,
0,21,so,RB,
0,21,",",",",
0,21,it,PRP,
0,21,seems,VBZ,
0,21,",",",",
0,21,do,VB,
0,21,demons,NNS,
0,21,.,.,
0,22,Across,IN,
0,22,the,DT,
0,22,skies,NNS,
0,22,Aziraphale,NNP,
0,22,sees,VBZ,
0,22,Crowley,NNP,
0,22,(,(,
0,22,he,PRP,
0,22,has,VBZ,
0,22,never,RB,
0,22,lost,VBN,
0,22,track,NN,
0,22,of,IN,
0,22,him,PRP,
0,22,),),
0,22,.,.,
0,23,His,PRP$,
0,23,wings,NNS,
0,23,are,VBP,
0,23,part,NN,
0,23,of,IN,
0,23,the,DT,
0,23,sky,NN,
0,23,that,WDT,
0,23,burns,VBZ,
0,23,around,IN,
0,23,him,PRP,
0,23,",",",",
0,23,but,CC,
0,23,the,DT,
0,23,flames,NNS,
0,23,in,IN,
0,23,his,PRP$,
0,23,eyes,NNS,
0,23,and,CC,
0,23,the,DT,
0,23,glow,NN,
0,23,of,IN,
0,23,his,PRP$,
0,23,power,NN,
0,23,seem,VBP,
0,23,colourless,RB,
0,23,now,RB,
0,23,.,.,
0,24,He,PRP,
0,24,is,VBZ,
0,24,fading,VBG,
0,24,(,(,
0,24,they,PRP,
0,24,all,DT,
0,24,are,VBP,
0,24,),),
0,24,.,.,
0,25,A,DT,
0,25,vein,NN,
0,25,of,IN,
0,25,light,JJ,
0,25,spears,NNS,
0,25,down,RP,
0,25,at,IN,
0,25,Crowley,NNP,
0,25,from,IN,
0,25,the,DT,
0,25,darkness,NN,
0,25,above,IN,
0,25,where,WRB,
0,25,Aziraphale,NNP,
0,25,can,MD,
0,25,not,RB,
0,25,see,VB,
0,25,.,.,
0,26,The,DT,
0,26,flash,NN,
0,26,that,WDT,
0,26,follows,VBZ,
0,26,the,DT,
0,26,impact,NN,
0,26,is,VBZ,
0,26,so,RB,
0,26,bright,JJ,
0,26,that,IN,
0,26,for,IN,
0,26,a,DT,
0,26,moment,NN,
0,26,he,PRP,
0,26,can,MD,
0,26,not,RB,
0,26,see,VB,
0,26,Crowley,NNP,
0,26,.,.,
0,27,Even,RB,
0,27,before,IN,
0,27,the,DT,
0,27,light,JJ,
0,27,ebbs,VBZ,
0,27,away,RB,
0,27,Aziraphale,NNP,
0,27,is,VBZ,
0,27,moving,VBG,
0,27,",",",",
0,27,his,PRP$,
0,27,wings,NNS,
0,27,beating,VBG,
0,27,a,DT,
0,27,counterpoint,NN,
0,27,to,TO,
0,27,his,PRP$,
0,27,fearful,JJ,
0,27,heartbeat,NN,
0,27,.,.,
0,28,The,DT,
0,28,distance,NN,
0,28,is,VBZ,
0,28,far,RB,
0,28,too,RB,
0,28,great,JJ,
0,28,to,TO,
0,28,reach,VB,
0,28,in,IN,
0,28,time,NN,
0,28,.,.,
0,29,He,PRP,
0,29,sees,VBZ,
0,29,Crowley,NNP,
0,29,dive,NN,
0,29,down,RP,
0,29,",",",",
0,29,his,PRP$,
0,29,movements,NNS,
0,29,slow,VB,
0,29,",",",",
0,29,as,IN,
0,29,though,IN,
0,29,submerged,NN,
0,29,.,.,
0,30,The,DT,
0,30,demon,NN,
0,30,tries,VBZ,
0,30,to,TO,
0,30,get,VB,
0,30,his,PRP$,
0,30,wings,NNS,
0,30,under,IN,
0,30,him,PRP,
0,30,again,RB,
0,30,",",",",
0,30,and,CC,
0,30,lands-,JJ,
0,30,not,RB,
0,30,gracefully,RB,
0,30,",",",",
0,30,or,CC,
0,30,painlessly,RB,
0,30,.,.,
0,31,But,CC,
0,31,he,PRP,
0,31,lands,VBZ,
0,31,",",",",
0,31,and,CC,
0,31,does,VBZ,
0,31,not,RB,
0,31,crash,VB,
0,31,.,.,
0,32,Aziraphale,NNP,
0,32,barely,RB,
0,32,avoids,VBZ,
0,32,crashing,VBG,
0,32,into,IN,
0,32,the,DT,
0,32,murky,NN,
0,32,rising,VBG,
0,32,waters,NNS,
0,32,as,IN,
0,32,he,PRP,
0,32,lands,VBZ,
0,32,beside,JJ,
0,32,Crowley,NNP,
0,32,.,.,
0,33,Crowley,NNP,
0,33,twists,NNS,
0,33,",",",",
0,33,raises,VBZ,
0,33,his,PRP$,
0,33,spear-,NN,
0,33,and,CC,
0,33,then,RB,
0,33,wavers,NNS,
0,33,as,IN,
0,33,he,PRP,
0,33,sees,VBZ,
0,33,who,WP,
0,33,he,PRP,
0,33,faces,VBZ,
0,33,.,.,
0,34,Aziraphale,NNP,
0,34,can,MD,
0,34,not,RB,
0,34,put,VB,
0,34,away,RP,
0,34,his,PRP$,
0,34,sword,NN,
0,34,",",",",
0,34,not,RB,
0,34,here,RB,
0,34,in,IN,
0,34,plain,JJ,
0,34,view,NN,
0,34,of,IN,
0,34,both,DT,
0,34,hordes,NNS,
0,34,.,.,
0,35,Crowley,NNP,
0,35,’,NNP,
0,35,s,JJ,
0,35,eyes,NNS,
0,35,are,VBP,
0,35,wild,JJ,
0,35,",",",",
0,35,uncertain,JJ,
0,35,",",",",
0,35,and,CC,
0,35,haunted,VBD,
0,35,.,.,
0,36,Aziraphale,NNP,
0,36,feels,NNS,
0,36,much,RB,
0,36,the,DT,
0,36,same,JJ,
0,36,.,.,
0,37,Aziraphale,NNP,
0,37,nods,NNS,
0,37,",",",",
0,37,in,IN,
0,37,greeting,NN,
0,37,",",",",
0,37,and,CC,
0,37,in,IN,
0,37,acquiescence,NN,
0,37,to,TO,
0,37,their,PRP$,
0,37,situation,NN,
0,37,.,.,
0,38,Crowley,NNP,
0,38,closes,VBZ,
0,38,his,PRP$,
0,38,eyes,NNS,
0,38,for,IN,
0,38,but,CC,
0,38,a,DT,
0,38,moment,NN,
0,38,",",",",
0,38,as,IN,
0,38,blood,NN,
0,38,begins,VBZ,
0,38,to,TO,
0,38,trickle,VB,
0,38,down,RP,
0,38,his,PRP$,
0,38,temple,NN,
0,38,.,.,
0,39,“,JJ,
0,39,Angel.,NNP,
0,39,”,NNP,
0,39,His,PRP$,
0,39,voice,NN,
0,39,is,VBZ,
0,39,harsh,JJ,
0,39,",",",",
0,39,but,CC,
0,39,in,IN,
0,39,it,PRP,
0,39,Aziraphale,NNP,
0,39,hears,VBZ,
0,39,the,DT,
0,39,same,JJ,
0,39,bitter,JJ,
0,39,acceptance,NN,
0,39,he,PRP,
0,39,feels,VBZ,
0,39,",",",",
0,39,and,CC,
0,39,that,IN,
0,39,he,PRP,
0,39,has,VBZ,
0,39,seen,VBN,
0,39,all,DT,
0,39,around,IN,
0,39,him,PRP,
0,39,.,.,
0,40,And,CC,
0,40,this,DT,
0,40,is,VBZ,
0,40,what,WP,
0,40,breaks,JJ,
0,40,Aziraphale,NNP,
0,40,",",",",
0,40,when,WRB,
0,40,all,PDT,
0,40,the,DT,
0,40,bloody,JJ,
0,40,violence,NN,
0,40,",",",",
0,40,and,CC,
0,40,death,NN,
0,40,",",",",
0,40,and,CC,
0,40,despair,NN,
0,40,could,MD,
0,40,not,RB,
0,40,.,.,
0,41,Hearing,VBG,
0,41,this,DT,
0,41,tone,NN,
0,41,of,IN,
0,41,cold,NN,
0,41,",",",",
0,41,raw,JJ,
0,41,acceptance,NN,
0,41,of,IN,
0,41,fate,NN,
0,41,from,IN,
0,41,the,DT,
0,41,demon,NN,
0,41,he,PRP,
0,41,calls,VBZ,
0,41,friend,NN,
0,41,",",",",
0,41,from,IN,
0,41,the,DT,
0,41,one,CD,
0,41,being,VBG,
0,41,with,IN,
0,41,whom,WP,
0,41,he,PRP,
0,41,has,VBZ,
0,41,fought-,NN,
0,41,and,CC,
0,41,even,RB,
0,41,defied-,JJ,
0,41,fate,NN,
0,41,.,.,
0,42,An,DT,
0,42,angel,JJ,
0,42,stands,NNS,
0,42,.,.,
0,43,Alone,RB,
0,43,.,.,
0,44,But,CC,
0,44,for,IN,
0,44,what,WP,
0,44,reason,NN,
0,44,?,.,
0,45,What,WP,
0,45,is,VBZ,
0,45,it,PRP,
0,45,worth,JJ,
0,45,if,IN,
0,45,they,PRP,
0,45,all,DT,
0,45,stand,VBP,
0,45,alone,RB,
0,45,",",",",
0,45,and,CC,
0,45,die,VB,
0,45,alone,RB,
0,45,.,.,
0,46,What,WP,
0,46,will,MD,
0,46,be,VB,
0,46,left,VBN,
0,46,in,IN,
0,46,the,DT,
0,46,end,NN,
0,46,?,.,
0,47,Aziraphale,NNP,
0,47,has,VBZ,
0,47,a,DT,
0,47,sneaking,VBG,
0,47,suspicion,NN,
0,47,that,IN,
0,47,what,WP,
0,47,will,MD,
0,47,be,VB,
0,47,left,VBN,
0,47,is,VBZ,
0,47,absolutely,RB,
0,47,nothing,NN,
0,47,.,.,
0,48,“,JJ,
0,48,Let,NNP,
0,48,’,NNP,
0,48,s,MD,
0,48,not,RB,
0,48,",",",",
0,48,Crowley,NNP,
0,48,",",",",
0,48,please,VB,
0,48,let,VB,
0,48,us,PRP,
0,48,not.,VB,
0,48,”,VB,
0,48,A,NNP,
0,48,plea,NN,
0,48,",",",",
0,48,and,CC,
0,48,an,DT,
0,48,offer,NN,
0,48,.,.,
0,49,Crowley,NNP,
0,49,looks,VBZ,
0,49,close,RB,
0,49,to,TO,
0,49,tears,NNS,
0,49,.,.,
0,50,“,JJ,
0,50,Angel-,NNP,
0,50,Aziraphale,NNP,
0,50,.,.,
0,51,We,PRP,
0,51,’,VBP,
0,51,ve,JJ,
0,51,always,RB,
0,51,known,VBN,
0,51,we,PRP,
0,51,were,VBD,
0,51,enemies,NNS,
0,51,.,.,
0,52,There,EX,
0,52,’,NNP,
0,52,s,VBD,
0,52,no,DT,
0,52,way,NN,
0,52,",",",",
0,52,you,PRP,
0,52,know,VBP,
0,52,there,EX,
0,52,isn,JJ,
0,52,’,NNP,
0,52,t.,NN,
0,52,”,NNP,
0,52,Aziraphale,NNP,
0,52,takes,VBZ,
0,52,a,DT,
0,52,step,NN,
0,52,",",",",
0,52,about,IN,
0,52,to,TO,
0,52,protest,VB,
0,52,",",",",
0,52,when,WRB,
0,52,Crowley,NNP,
0,52,continues,VBZ,
0,52,",",",",
0,52,his,PRP$,
0,52,voice,NN,
0,52,now,RB,
0,52,soft,JJ,
0,52,:,:,
0,52,“,NN,
0,52,I,PRP,
0,52,don,VBP,
0,52,’,JJ,
0,52,t,JJ,
0,52,remember,VB,
0,52,much,JJ,
0,52,from,IN,
0,52,before,IN,
0,52,my,PRP$,
0,52,Fall,NN,
0,52,",",",",
0,52,angel,NN,
0,52,",",",",
0,52,but,CC,
0,52,I,PRP,
0,52,remember,VBP,
0,52,what,WP,
0,52,they,PRP,
0,52,teach,VBP,
0,52,you-,JJ,
0,52,what,WP,
0,52,they,PRP,
0,52,taught,VBD,
0,52,all,DT,
0,52,of,IN,
0,52,us,PRP,
0,52,.,.,
0,53,Angels,NNS,
0,53,stand,VBP,
0,53,alone,RB,
0,53,against,IN,
0,53,the,DT,
0,53,forces,NNS,
0,53,of,IN,
0,53,evil.,JJ,
0,53,”,NNP,
0,53,“,NNP,
0,53,No.,NNP,
0,53,”,NNP,
0,53,“,VBZ,
0,53,No,DT,
0,53,?,.,
0,54,Angel,NNP,
0,54,",",",",
0,54,this,DT,
0,54,isn,NN,
0,54,’,VBZ,
0,54,t,RP,
0,54,a,DT,
0,54,debate,NN,
0,54,",",",",
0,54,this,DT,
0,54,isn,NN,
0,54,’,VBZ,
0,54,t,RP,
0,54,a,DT,
0,54,question,NN,
0,54,of,IN,
0,54,willing,JJ,
0,54,",",",",
0,54,or,CC,
0,54,wishing,VBG,
0,54,things,NNS,
0,54,were,VBD,
0,54,different,JJ,
0,54,.,.,
0,55,It,PRP,
0,55,just,RB,
0,55,.,.,
0,56,Is.,NNP,
0,56,”,NNP,
0,56,Crowley,NNP,
0,56,sounds,VBZ,
0,56,angry,JJ,
0,56,",",",",
0,56,but,CC,
0,56,his,PRP$,
0,56,eyes,NNS,
0,56,are,VBP,
0,56,desperate,JJ,
0,56,.,.,
0,57,Desperate,NNP,
0,57,to,TO,
0,57,be,VB,
0,57,wrong,JJ,
0,57,",",",",
0,57,desperate,JJ,
0,57,for,IN,
0,57,an,DT,
0,57,alternative,JJ,
0,57,",",",",
0,57,desperate-,JJ,
0,57,Desperate,NNP,
0,57,not,RB,
0,57,to,TO,
0,57,be,VB,
0,57,alone,RB,
0,57,.,.,
0,58,Aziraphale,NNP,
0,58,recognizes,VBZ,
0,58,that,IN,
0,58,look,NN,
0,58,at,IN,
0,58,least,JJS,
0,58,",",",",
0,58,recognizes,VBZ,
0,58,it,PRP,
0,58,from,IN,
0,58,his,PRP$,
0,58,own,JJ,
0,58,face,NN,
0,58,in,IN,
0,58,the,DT,
0,58,mirrors,NNS,
0,58,in,IN,
0,58,the,DT,
0,58,grey,NN,
0,58,days,NNS,
0,58,leading,VBG,
0,58,up,RP,
0,58,to,TO,
0,58,this,DT,
0,58,battle,NN,
0,58,.,.,
0,59,He,PRP,
0,59,recognizes,VBZ,
0,59,it,PRP,
0,59,from,IN,
0,59,before,IN,
0,59,they,PRP,
0,59,left,VBD,
0,59,their,PRP$,
0,59,lives,NNS,
0,59,for,IN,
0,59,these,DT,
0,59,battlefields,NNS,
0,59,",",",",
0,59,and,CC,
0,59,this,DT,
0,59,war,NN,
0,59,.,.,
0,60,Crowley,NNP,
0,60,sees,VBZ,
0,60,Aziraphale,NNP,
0,60,noticing,VBG,
0,60,it,PRP,
0,60,",",",",
0,60,and,CC,
0,60,averts,VBZ,
0,60,his,PRP$,
0,60,eyes,NNS,
0,60,.,.,
0,61,“,NN,
0,61,Crowley,NNP,
0,61,",",",",
0,61,”,NNP,
0,61,he,PRP,
0,61,coaxes,VBD,
0,61,",",",",
0,61,voice,NN,
0,61,gentle,NN,
0,61,as,IN,
0,61,he,PRP,
0,61,extends,VBZ,
0,61,a,DT,
0,61,hand,NN,
0,61,.,.,
0,62,“,JJ,
0,62,Please,NNP,
0,62,",",",",
0,62,let,VB,
0,62,’,NNP,
0,62,s,VB,
0,62,not,RB,
0,62,fight,RB,
0,62,.,.,
0,63,I-,JJ,
0,63,“,VBZ,
0,63,The,DT,
0,63,words,NNS,
0,63,die,NN,
0,63,in,IN,
0,63,his,PRP$,
0,63,throat,NN,
0,63,at,IN,
0,63,the,DT,
0,63,importance,NN,
0,63,",",",",
0,63,the,DT,
0,63,sinfulness,NN,
0,63,of,IN,
0,63,what,WP,
0,63,he,PRP,
0,63,is,VBZ,
0,63,about,IN,
0,63,to,TO,
0,63,say,VB,
0,63,.,.,
0,64,Crowley,NNP,
0,64,stays,NNS,
0,64,silent,NN,
0,64,",",",",
0,64,his,PRP$,
0,64,eyes,NNS,
0,64,imploring,VBG,
0,64,Aziraphale,NNP,
0,64,to,TO,
0,64,stop,VB,
0,64,",",",",
0,64,to,TO,
0,64,forget,VB,
0,64,everything,NN,
0,64,",",",",
0,64,to,TO,
0,64,not,RB,
0,64,risk,VB,
0,64,himself,PRP,
0,64,for,IN,
0,64,Crowley,NNP,
0,64,.,.,
0,65,Hand,NNP,
0,65,still,RB,
0,65,raised,VBD,
0,65,for,IN,
0,65,Crowley,NNP,
0,65,to,TO,
0,65,take,VB,
0,65,",",",",
0,65,Aziraphale,NNP,
0,65,finds,VBZ,
0,65,the,DT,
0,65,words,NNS,
0,65,at,IN,
0,65,last,JJ,
0,65,.,.,
0,66,“,NN,
0,66,I,PRP,
0,66,would,MD,
0,66,rather,RB,
0,66,fight,VB,
0,66,at,IN,
0,66,your,PRP$,
0,66,side,NN,
0,66,and,CC,
0,66,die,VB,
0,66,a,DT,
0,66,Fallen,NNP,
0,66,angel,NN,
0,66,",",",",
0,66,than,IN,
0,66,harm,NN,
0,66,you,PRP,
0,66,",",",",
0,66,my,PRP$,
0,66,dearest,JJS,
0,66,Crowley.,NNP,
0,66,”,VBZ,
0,66,A,DT,
0,66,tear,NN,
0,66,runs,VBZ,
0,66,down,RP,
0,66,Crowley,NNP,
0,66,’,NNP,
0,66,s,NN,
0,66,cheek,NN,
0,66,as,IN,
0,66,he,PRP,
0,66,reaches,VBZ,
0,66,for,IN,
0,66,Aziraphale,NNP,
0,66,’,NNP,
0,66,s,JJ,
0,66,hand,NN,
0,66,.,.,
0,67,“,NN,
0,67,I,PRP,
0,67,would,MD,
0,67,never,RB,
0,67,have,VB,
0,67,harmed,VBN,
0,67,you,PRP,
0,67,",",",",
0,67,my,PRP$,
0,67,angel.,JJ,
0,67,”,NN,
0,67,And,CC,
0,67,as,IN,
0,67,they,PRP,
0,67,take,VBP,
0,67,to,TO,
0,67,the,DT,
0,67,sky,NN,
0,67,once,RB,
0,67,more,RBR,
0,67,they,PRP,
0,67,continue,VBP,
0,67,to,TO,
0,67,hold,VB,
0,67,each,DT,
0,67,other,JJ,
0,67,’,NN,
0,67,s,JJ,
0,67,hand,NN,
0,67,",",",",
0,67,clinging,VBG,
0,67,to,TO,
0,67,the,DT,
0,67,contact,NN,
0,67,like,IN,
0,67,a,DT,
0,67,lifeline,NN,
0,67,",",",",
0,67,here,RB,
0,67,at,IN,
0,67,the,DT,
0,67,end,NN,
0,67,of,IN,
0,67,days,NNS,
0,67,.,.,
1,0,'','',
1,0,Crowley,NNP,
1,0,",",",",
1,0,'','',
1,0,Aziraphale,NNP,
1,0,says,VBZ,
1,0,",",",",
1,0,into,IN,
1,0,the,DT,
1,0,middle,NN,
1,0,of,IN,
1,0,a,DT,
1,0,post-Armageddid,JJ,
1,0,n't,RB,
1,0,diatribe,VB,
1,0,that,DT,
1,0,involves,VBZ,
1,0,a,DT,
1,0,lot,NN,
1,0,of,IN,
1,0,Crowley,NNP,
1,0,shouting,VBG,
1,0,",",",",
1,0,waving,VBG,
1,0,his,PRP$,
1,0,arms,NNS,
1,0,",",",",
1,0,and,CC,
1,0,the,DT,
1,0,collapse,NN,
1,0,of,IN,
1,0,one,CD,
1,0,bookshelf,NN,
1,0,after,IN,
1,0,an,DT,
1,0,injudicious,JJ,
1,0,and,CC,
1,0,dramatic,JJ,
1,0,gesture,NN,
1,0,(,(,
1,0,which,WDT,
1,0,",",",",
1,0,to,TO,
1,0,his,PRP$,
1,0,credit,NN,
1,0,",",",",
1,0,he,PRP,
1,0,miracled,VBD,
1,0,back,RB,
1,0,to,TO,
1,0,normal,JJ,
1,0,without,IN,
1,0,pausing,VBG,
1,0,),),
1,0,.,.,
1,1,``,``,
1,1,Please,NNP,
1,1,",",",",
1,1,could,MD,
1,1,you,PRP,
1,1,--,:,
1,1,_Crowley,VB,
1,1,!,.,
1,1,_,NN,
1,1,'','',
1,1,Something,VBG,
1,1,in,IN,
1,1,his,PRP$,
1,1,tone,NN,
1,1,gets,VBZ,
1,1,through,IN,
1,1,and,CC,
1,1,Crowley,NNP,
1,1,does,VBZ,
1,1,finally,RB,
1,1,actually,RB,
1,1,look,VBP,
1,1,at,IN,
1,1,him,PRP,
1,1,",",",",
1,1,albeit,RB,
1,1,through,IN,
1,1,the,DT,
1,1,dark,JJ,
1,1,glasses,NNS,
1,1,.,.,
1,2,There,EX,
1,2,'s,VBZ,
1,2,only,RB,
1,2,a,DT,
1,2,glimpse,NN,
1,2,of,IN,
1,2,his,PRP$,
1,2,lovely,JJ,
1,2,eyes,NNS,
1,2,visible,JJ,
1,2,.,.,
1,3,``,``,
1,3,What,WP,
1,3,?,.,
1,3,'','',
1,4,It,PRP,
1,4,'s,VBZ,
1,4,a,DT,
1,4,bit,NN,
1,4,of,IN,
1,4,a,DT,
1,4,step,NN,
1,4,to,TO,
